bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count
24312,The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1),Anne Mazer,4.04,1417629754,9.78142E+12,eng,144,457,17
24315,Violet Makes A Splash (Sister Magic),Anne Mazer-Bill Brown,3.95,439872472,9.78044E+12,en-US,112,116,5
24316,The Trouble With Violet,Anne Mazer-Bill Brown,3.9,439872464,9.78044E+12,eng,112,221,36
24328,Every Cloud Has A Silver Lining (The Amazing Days Of Abby Hayes),Anne Mazer-Mazer Anne,3.93,439341205,9.78044E+12,eng,118,29,2
24330,Knowledge Is Power (The Amazing Days of Abby Hayes: #15),Anne Mazer,3.96,1417629762,9.78142E+12,eng,97,23,0
24335,The Trumpet of the Swan,E.B. White-Fred Marcellino,4.07,64408671,9.78006E+12,eng,252,61304,1708
24336,Ella Enchanted,Gail Carson Levine,3.98,7171684,9.78001E+12,en-GB,274,500,73
24337,Ella Enchanted (Ella Enchanted #1),Gail Carson Levine,3.98,590920685,9.78059E+12,eng,232,357867,8508
24338,Ella Enchanted,Gail Carson Levine,3.98,590646087,9.78059E+12,eng,232,133,7
24345,Sachs & Violens,Peter David-George PÃ©rez,3.26,1401210503,9.7814E+12,en-US,128,66,9
24346,Nicomachean Ethics,Aristotle-Joe Sachs,3.93,1585100358,9.78159E+12,eng,240,220,26
24374,Harper Lee's To Kill a Mockingbird (Bloom's Guides),Harold Bloom-Harper Lee,4.4,791077640,9.78079E+12,eng,98,4152,16
24378,His Dark Materials,Nicholas Wright-Philip Pullman,4.04,185459768X,9.78185E+12,eng,236,36,3
24379,His Dark Materials: New Edition,Nicholas Wright-Philip Pullman,4.04,1854598317,9.78185E+12,eng,192,16,1
24381,His Dark Materials Trilogy (Northern Lights; The Subtle Knife; The Amber Spyglass),Philip Pullman,4.26,439994349,9.78044E+12,eng,1016,331,20
24382,"His Dark Materials Gift Set: ""Northern Lights""  ""The Subtle Knife""  ""The Amber Spyglass""",Philip Pullman,4.26,439994799,9.78044E+12,en-GB,1296,304,2
24384,The Cricket in Times Square,George Selden-Garth Williams,4.02,440228891,9.78044E+12,eng,134,54174,1308
24394,Lucie Babbidge's House,Sylvia Cassedy,3.75,038071812X,9.78038E+12,eng,242,160,20
24400,The Trouble With Poetry - And Other Poems,Billy Collins,4.17,375755217,9.78038E+12,en-US,101,5327,426
24403,Nine Horses,Billy Collins,4.17,375755209,9.78038E+12,eng,144,4048,239
24404,The Art of Drowning,Billy Collins,4.25,822955679,9.78082E+12,eng,95,194,12
24406,The Apple that Astonished Paris,Billy Collins,4.2,155728024X,9.78156E+12,eng,61,530,41
24414,The Circle (Dan Lenson  #3),David Poyer,4.08,312929641,9.78031E+12,en-US,543,337,7
24424,The Sorority: Samantha (Sorority Trilogy  #3),Tamara Thorne,3.79,786015411,9.78079E+12,eng,288,175,16
24426,Scary Stories 3: More Tales to Chill Your Bones,Alvin Schwartz-Stephen Gammell,4.21,044084567X,9.78044E+12,eng,128,23,6
24427,Scary Stories 3: More Tales to Chill Your Bones,Alvin Schwartz-Stephen Gammell,4.21,590135899,9.78059E+12,eng,113,105,9
24431,Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce,4.28,439968089,9.78044E+12,eng,453,43122,806
24432,Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce-Trini Alvarado,4.28,307283798,9.78031E+12,eng,12,71,19
24437,How to Draw Manga Volume 15: Girls' Life Illustration File,Kazuko Tadano-Tadashi Ozawa,4.14,4766113381,9.78477E+12,eng,132,65,3
24438,Video Girl Ai  Vol. 15: Len's Story,Masakazu Katsura,3.74,142150295X,9.78142E+12,en-US,208,129,0
24441,The Ships of Earth (Homecoming Saga #3),Orson Scott Card,3.54,812532635,9.78081E+12,eng,351,9143,125
24442,Heathersleigh Homecoming (Secrets of Heathersleigh Hall  #3),Michael R. Phillips,4.32,764222376,9.78076E+12,eng,429,190,15
24450,Bait and Switch: The (Futile) Pursuit of the American Dream,Barbara Ehrenreich,3.48,805081240,9.78081E+12,en-US,248,3926,471
24455,For Her Own Good: Two Centuries of the Experts' Advice to Women,Barbara Ehrenreich-Deirdre English,3.97,1400078008,9.7814E+12,en-US,410,2056,118
24457,Fear of Falling: The Inner Life of the Middle Class,Barbara Ehrenreich,3.9,60973331,9.78006E+12,eng,292,321,22
24458,On Duties,Marcus Tullius Cicero-Miriam T. Griffin-E.M. Atkins,3.95,521348358,9.78052E+12,eng,241,1281,20
24459,On Duties (De Officiis),Marcus Tullius Cicero-Walter Miller,3.95,674990331,9.78067E+12,eng,448,104,11
24467,Dragon Bones (Red Princess  #3),Lisa See,3.64,99415038,9.7801E+12,en-GB,364,12,4
24471,The Interior (Red Princess  #2),Lisa See,3.69,99279487,9.7801E+12,en-GB,431,2274,203
24472,Peony in Love,Lisa See,3.6,140006466X,9.7814E+12,eng,273,36508,3680
24473,See How She Dies,Lisa Jackson,3.92,821776053,9.78082E+12,eng,510,2797,134
24475,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman,3.85,743284887,9.78074E+12,en-US,374,14475,674
24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,3.8,743406567,9.78074E+12,en-US,288,12200,521
24478,i am 8-bit: Art Inspired by Classic Videogames of the '80s,Jon M. Gibson-Chuck Klosterman,4.09,811853195,9.78081E+12,en-US,156,117,12
24482,A Sorrow Beyond Dreams,Peter Handke-Ralph Manheim-Jeffrey Eugenides,3.82,1590170199,9.78159E+12,eng,76,959,102
24494,The Calvin and Hobbes Lazy Sunday Book,Bill Watterson,4.67,836218523,9.78084E+12,eng,128,19364,196
24497,No Idle Hands: The Social History of American Knitting,Anne Macdonald,4,345362535,9.78035E+12,eng,512,433,59
24504,Bone Idle (Superintendent Bone  #6),Jill Staynes-Margaret Storey,3.59,747243271,9.78075E+12,eng,296,6,0
24509,The Place of Dead Roads,William S. Burroughs,3.92,312278659,9.78031E+12,eng,306,1781,79
24510,How to be Idle,Tom Hodgkinson,3.82,60779683,9.78006E+12,en-US,289,98,15
24517,The Stuffed Owl: An Anthology of Bad Verse,D.B. Wyndham-Lewis-Charles  Lee-Billy Collins-Max Beerbohm,3.72,1590170385,9.78159E+12,eng,264,71,9
24520,The Complete Aubrey/Maturin Novels (5 Volumes),Patrick O'Brian,4.7,039306011X,9.78039E+12,eng,6576,1287,82
24521,The Hundred Days (Aubrey & Maturin #19),Patrick O'Brian,4.35,393319792,9.78039E+12,eng,281,5149,141
24523,Patrick O'Brian: A Life Revealed,Dean King,3.92,340792566,9.78034E+12,eng,427,5,1
24524,The Final Unfinished Voyage of Jack Aubrey (Aubrey & Maturin #21),Patrick O'Brian-Richard Snow,3.98,039306025X,9.78039E+12,eng,144,2182,121
24525,The Truelove (Aubrey & Maturin #15),Patrick O'Brian,4.36,393310167,9.78039E+12,eng,304,5838,131
24526,Blue at the Mizzen (Aubrey & Maturin #20),Patrick O'Brian,4.38,039332107X,9.78039E+12,eng,262,2191,88
24530,Field Guide to Home Buying in America,Mark LeVine-Michael Pollan-Stephen M. Pollan,2.5,671639617,9.78067E+12,eng,256,4,2
24546,Gilliam on Gilliam (Directors on Directors),Terry Gilliam-Ian Christie,4.1,571202802,9.78057E+12,eng,294,255,13
24561,The Pythons Autobiography by The Pythons,Michael Palin-Terry Gilliam-Graham Chapman,4.08,752852426,9.78075E+12,eng,359,17,1
24562,The Adventures of Baron Munchausen: The Illustrated Screenplay,Terry Gilliam-Charles McKeown,3.48,155783041X,9.78156E+12,eng,238,10,0
24565,The Complete Monty Python's Flying Circus: All the Words  Vol. 2,Graham Chapman-John Cleese-Terry Gilliam-Eric Idle-Terry Jones-Michael Palin,4.44,679726489,9.78068E+12,eng,384,1191,18
24566,The Pythons Autobiography by The Pythons,Graham Chapman-John Cleese-Terry Gilliam-Eric Idle-Terry Jones-Michael Palin-Bob McCabe,4.08,312311451,9.78031E+12,eng,368,73,11
24568,The Complete Monty Python's Flying Circus: All the Words: Volume 1,Graham Chapman-Eric Idle-Terry Gilliam-John Cleese-Terry Jones-Michael Palin-Roger Wilmut,4.38,679726470,9.78068E+12,eng,352,3129,38
24569,The Gangs of New York,Herbert Asbury-Jorge Luis Borges,3.59,1560252758,9.78156E+12,eng,384,2742,203
24570,The Gangs of New York,Herbert Asbury,3.59,99436744,9.7801E+12,eng,384,143,11
24572,All Around the Town,Herbert Asbury,3.65,1560255218,9.78156E+12,eng,364,97,3
24580,The Adventures of Tom Sawyer & Adventures of Huckleberry Finn,Mark Twain,4.08,451528646,9.78045E+12,eng,520,32742,451
24581,The Adventures of Tom Sawyer,Mark Twain-Scott McKowen,3.91,1402714602,9.7814E+12,eng,224,1481,102
24583,The Adventures of Tom Sawyer,Mark Twain-Guy Cardwell-John Seelye,3.91,143039563,9.78014E+12,eng,244,633683,6439
24589,The Moon in Hiding (The Green Lion Trilogy #2),Teresa Edgerton,4,441542158,9.78044E+12,eng,208,160,4
24591,The Short Stories  Vol 3,Ernest Hemingway-Stacy Keach,3.78,743527291,9.78074E+12,eng,5,76,6
24594,Selections from the Oakland Tribune Archives (Images of America: California),Annalee Allen,3,073854678X,9.78074E+12,eng,128,2,1
24596,Sebastopol (Images of America: California),Western Sonoma County Historical Society,4.4,738528528,9.78074E+12,eng,128,4,1
24597,Center City Philadelphia in the 19th Century (Images of America: Pennsylvania),Library Company of Philadelphia,4.44,738544922,9.78074E+12,eng,128,9,1
24598,Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin),Jacqueline Ann-Sheila Z.,2.67,738519383,9.78074E+12,eng,128,3,0
24601,Paris Spleen,Charles Baudelaire-Louise VarÃ¨se,4.3,811200078,9.78081E+12,eng,118,7549,171
24603,The Writer of Modern Life: Essays on Charles Baudelaire,Walter Benjamin-Michael W. Jennings-Rodney Livingstone-Edmund F.N. Jephcott-Harry Zohn-Howard Eiland,4.3,674022874,9.78067E+12,eng,307,262,3
24604,Flowers of Evil and Other Works/Les Fleurs du Mal et Oeuvres Choisies : A Dual-Language Book (Dover Foreign Language Study Guides) (English and French Edition),Charles Baudelaire-Wallace Fowlie,4.34,486270920,9.78049E+12,fre,304,556,23
24605,On Wine and Hashish,Charles Baudelaire-Andrew Brown-Margaret Drabble,3.95,1843910179,9.78184E+12,eng,88,742,17
24606,Intimate Journals,Charles Baudelaire-Christopher Isherwood-W.H. Auden,3.73,486447782,9.78049E+12,eng,128,210,26
24607,The Painter of Modern Life and Other Essays (Phaidon Arts and Letters),Charles Baudelaire-Jonathon Mayne,3.97,714833657,9.78071E+12,eng,310,609,12
24612,Candide,Voltaire-Larousse,3.76,2038717001,9.78204E+12,fre,240,214,15
24613,Candide,Voltaire-Mona Mulhair,3.76,743280547,9.78074E+12,fre,286,3,1
24614,The Handbook (The Encheiridion),Epictetus-Nicholas P. White,4.22,915145693,9.78092E+12,eng,35,650,52
24617,A Manual for Living,Epictetus-Sharon Lebell,4.22,62511114,9.78006E+12,eng,96,148,11
24620,Discourses  Books 3-4. The Enchiridion (Loeb Classical Library #218),Epictetus-William A. Oldfather,4.35,674992407,9.78067E+12,eng,576,107,6
24626,A Stranger Came Ashore,Mollie Hunter-Lisa Falkenstern,3.82,64400824,9.78006E+12,eng,163,444,48
24634,Rob Roy MacGregor,Nigel Tranter,3.92,1897784317,9.7819E+12,eng,192,97,2
24635,Rob Roy,Walter Scott,3.7,543899403,9.78054E+12,eng,537,4,0
24636,From Glencoe to Stirling: Rob Roy  the Highlanders & Scotlands Chivalric Age (Tales of a Scottish Grandfather 3),Walter Scott-George Grant,3.7,1581821298,9.78158E+12,eng,288,12,1
24641,Kristin Lavransdatter 3: The Cross,Sigrid Undset,4.28,553142992,9.78055E+12,eng,424,11,3
24645,The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset-Charles Archer,4.16,553110306,9.78055E+12,eng,412,10,0
24647,Myths of the Norsemen: Retold from the Old Norse Poems and Tales,Roger Lancelyn Green-Alan Langford,4.02,140367381,9.78014E+12,eng,262,385,28
24655,D'Aulaires' Book of Norse Myths,Ingri d'Aulaire-Edgar Parin d'Aulaire-Michael Chabon,4.38,159017125X,9.78159E+12,eng,154,3314,256
24657,Penguin Book Of Norse Myths: Gods Of The Vikings,Kevin Crossley-Holland,4.2,140258698,9.78014E+12,en-GB,276,116,9
24658,The Prose Edda,Snorri Sturluson-Jesse L. Byock,4.16,140447555,9.78014E+12,eng,180,8182,296
24660,Exploring the Northern Tradition: A Guide to the Gods  Lore  Rites  and Celebrations From the Norse  German  and Anglo-Saxon Traditions,Galina Krasskova-Swain WÃ_dening,3.83,1564147916,9.78156E+12,eng,224,434,28
24666,Tales of the Norse Gods,Barbara Leonie Picard-Rosamund Fowler,4.07,192751166,9.78019E+12,en-GB,160,40,4
24671,The Tristan Betrayal,Robert Ludlum,3.83,312990685,9.78031E+12,eng,505,5810,142
24674,Isolde  Queen of the Western Isle (Tristan and Isolde  #1),Rosalind Miles,3.65,1400047862,9.7814E+12,eng,360,2218,149
24676,The Ultimate Guide to Anal Sex for Women,Tristan Taormino,4.11,1573442216,9.78157E+12,eng,180,367,26
24682,Oh  The Places Youâ€™ll Go!,Dr. Seuss,4.35,7158521,9.78001E+12,eng,48,926,72
24686,Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys #1),Emily Jenkins-Paul O. Zelinsky,3.93,375836047,9.78038E+12,eng,116,3861,495
24692,Melville: His World and Work,Andrew Delbanco,4.03,375702970,9.78038E+12,eng,448,259,35
24694,Bartleby and Benito Cereno,Herman Melville-Stanley Appelbaum,3.8,486264734,9.78049E+12,eng,112,2107,125
24703,Racso and the Rats of NIMH,Jane Leslie Conly-Leonard B. Lubin,3.76,64402452,9.78006E+12,eng,288,3231,91
24704,R-T  Margaret  and the Rats of NIMH,Jane Leslie Conly-Leonard B. Lubin,3.52,64403874,9.78006E+12,eng,272,631,26
24705,Mrs. Frisby and the Rats of NIMH,Robert C. O'Brien,4.14,590102281,9.78059E+12,eng,268,612,60
24707,Mrs. Frisby and the Rats of NIMH,Robert C. O'Brien-Barbara Caruso,4.14,788734520,9.78079E+12,eng,8,58,22
24711,The Dance of the Dissident Daughter,Sue Monk Kidd,3.96,006064589X,9.78006E+12,eng,256,5319,587
24723,Talk Talk,T. Coraghessan Boyle,3.42,670037702,9.78067E+12,en-US,340,3993,487
24724,Drop City,T. Coraghessan Boyle-Richard Poe,3.85,142003808,9.78014E+12,eng,497,10071,871
24725,Tooth and Claw,T. Coraghessan Boyle,3.82,143037439,9.78014E+12,eng,304,1165,94
24726,Water Music,T. Coraghessan Boyle-James R. Kincaid,4.17,140065504,9.78014E+12,eng,437,3128,209
24727,East Is East,T. Coraghessan Boyle,3.64,140131671,9.78014E+12,en-US,384,2047,110
24731,The Tortilla Curtain,T. Coraghessan Boyle,3.65,014023828X,9.78014E+12,eng,355,23410,2768
24732,Riven Rock,T. Coraghessan Boyle,3.64,014027166X,9.78014E+12,eng,466,2221,165
24733,Descent of Man,T. Coraghessan Boyle,3.96,140299947,9.78014E+12,eng,240,591,42
24736,World's End,T. Coraghessan Boyle,4.01,140299939,9.78014E+12,eng,480,3180,212
24737,If the River Was Whiskey: Stories,T. Coraghessan Boyle,3.93,670826901,9.78067E+12,eng,224,34,3
24739,If the River Was Whiskey,T. Coraghessan Boyle,3.93,140119507,9.78014E+12,eng,240,1021,68
24749,American Writers  Supplement VIII,Jay Parini-August Wilson,0,684806371,9.78068E+12,eng,400,0,0
24751,Greasy Lake & Other Stories,T. Coraghessan Boyle,3.94,140077812,9.78014E+12,eng,240,1049,50
24753,L'Orient  c'est l'Orient,T. Coraghessan Boyle,3.64,2246442613,9.78225E+12,fre,370,0,0
24754,Budding Prospects: A Pastoral,T. Coraghessan Boyle,3.85,140299963,9.78014E+12,eng,326,1702,129
24761,An Acceptable Time (Time Quintet  #5),Madeleine L'Engle,3.82,440208149,9.78044E+12,eng,343,15906,610
24763,So Yesterday,Scott Westerfeld,3.58,1595140328,9.7816E+12,eng,256,10282,817
24765,Specials (Uglies  #3),Scott Westerfeld,3.77,689865406,9.78069E+12,eng,384,148339,6668
24767,Touching Darkness (Midnighters  #2),Scott Westerfeld,3.89,60519568,9.78006E+12,eng,336,16945,674
24768,Pretties (Uglies  #2),Scott Westerfeld,3.85,689865392,9.78069E+12,eng,370,206325,8796
24769,Blue Noon (Midnighters  #3),Scott Westerfeld,3.85,60519592,9.78006E+12,eng,384,14632,716
24770,Uglies (Uglies  #1),Scott Westerfeld,3.86,689865384,9.78069E+12,eng,425,498455,20423
24771,Evolution's Darling,Scott Westerfeld,3.53,1568581491,9.78157E+12,eng,290,434,55
24775,The Butterfly Tattoo,Philip Pullman,3.19,330397966,9.78033E+12,eng,186,987,79
24777,Count Karlstein,Philip Pullman-Diana Bryan,3.5,375803483,9.78038E+12,eng,256,1640,115
24779,The Castle of Llyr (The Chronicles of Prydain  #3),Lloyd Alexander,4.08,805080503,9.78081E+12,eng,174,29624,676
24780,The Book of Three (The Chronicles of Prydain  #1),Lloyd Alexander,4,805080481,9.78081E+12,en-US,190,61995,2372
24781,The High King (The Chronicles of Prydain  #5),Lloyd Alexander,4.24,080508052X,9.78081E+12,eng,253,47268,886
24782,Taran Wanderer (The Chronicles of Prydain  #4),Lloyd Alexander,4.14,805080511,9.78081E+12,eng,222,33286,778
24783,Westmark (Westmark  #1),Lloyd Alexander,3.92,141310685,9.78014E+12,eng,184,4049,167
24784,The Black Cauldron (The Chronicles of Prydain  #2),Lloyd Alexander,4.14,080508049X,9.78081E+12,eng,182,51994,1122
24785,The Foundling and Other Tales of Prydain,Lloyd Alexander,3.93,805080538,9.78081E+12,eng,98,3563,150
24786,The Prydain Companion: A Reference Guide to Lloyd Alexander's Prydain Chronicles,Michael O. Tunnell-Lloyd Alexander,4.21,805072713,9.78081E+12,eng,281,82,4
24787,A Lloyd Alexander Collection,Lloyd Alexander,4.24,525467777,9.78053E+12,eng,752,88,7
24788,The Philadelphia Adventure,Lloyd Alexander,3.88,142301442,9.78014E+12,eng,150,564,11
24789,Libra,Don DeLillo-Michel Courtois-Fourcy,3.99,2742731105,9.78274E+12,fre,656,7,1
24790,Paula,Isabel Allende,4.1,849759388X,9.7885E+12,spa,432,23038,1138
24796,Zorro,Isabel Allende-Margaret Sayers Peden,3.76,006078721X,9.78006E+12,eng,677,15788,1114
24800,House of Leaves,Mark Z. Danielewski,4.12,038560310X,9.78039E+12,eng,705,90180,6932
24804,A Parchment of Leaves,Silas House,4.17,345464974,9.78035E+12,eng,304,3049,347
24810,Calvin y Hobbes 13: El secreto de la felicidad,Bill Watterson,4.33,8440688350,9.78844E+12,spa,48,3,0
24812,The Complete Calvin and Hobbes,Bill Watterson,4.82,740748475,9.78074E+12,eng,1456,31249,920
24813,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,4.63,836204387,9.78084E+12,eng,208,48868,359
24814,It's a Magical World (Calvin and Hobbes #11),Bill Watterson,4.76,836221362,9.78084E+12,eng,176,23336,294
24815,The Indispensable Calvin and Hobbes,Bill Watterson,4.74,751500283,9.78075E+12,eng,255,15641,291
24816,Homicidal Psycho Jungle Cat (Calvin and Hobbes #9),Bill Watterson,4.72,836217691,9.78084E+12,eng,176,14952,277
24817,The Essential Calvin and Hobbes,Bill Watterson,4.64,751512745,9.78075E+12,en-GB,256,250,13
24818,The Days Are Just Packed,Bill Watterson,4.69,836217357,9.78084E+12,eng,176,20021,236
24819,The Calvin And Hobbes:  Tenth Anniversary Book,Bill Watterson,4.63,751515574,9.78075E+12,eng,208,298,12
24820,Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue,Bill Watterson,4.71,740721356,9.78074E+12,eng,96,3537,82
24827,Ship of Fools,Richard Paul Russo,3.74,441008933,9.78044E+12,eng,370,2066,191
24828,The Rosetta Codex,Richard Paul Russo,3.23,441013309,9.78044E+12,en-US,384,21,2
24830,The Illustrated Man,Ray Bradbury,4.14,000712774X,9.78001E+12,eng,186,56781,1946
24831,The Illustrated Man,Ray Bradbury,4.14,965020460,9.78097E+12,eng,275,137,19
24832,The Illustrated Man,Ray Bradbury,4.14,553105574,9.78055E+12,eng,186,80,6
24834,Microsklaven,Douglas Coupland-Tina Hohl,3.88,345501173X,9.78346E+12,ger,464,4,0
24835,The Sot-Weed Factor,John Barth,4.08,1903809509,9.7819E+12,eng,756,5777,250
24836,The Floating Opera and The End of the Road,John Barth,4.03,385240899,9.78039E+12,eng,442,1897,110
24840,Chimera,John Barth,3.73,618131701,9.78062E+12,en-US,308,1727,79
24842,Letters,John Barth,3.82,1564780619,9.78156E+12,eng,772,202,13
24850,Scar Lover,Harry Crews,3.78,671797867,9.78067E+12,eng,288,776,35
24853,Car,Harry Crews,3.96,207074633X,9.78207E+12,fre,208,529,24
24854,Knulp,Hermann Hesse,3.85,3518380710,9.78352E+12,ger,136,3059,103
24858,Narcisse et Goldmund,Hermann Hesse,4.2,2253000043,9.78225E+12,fre,251,210,18
24859,The Journey To The East,Hermann Hesse-Hilda Rosner,3.7,553073621,9.78055E+12,eng,128,208,12
24860,Piktors Verwandlungen,Hermann Hesse,3.79,3458018220,9.78346E+12,ger,96,3,0
24861,Demian. Die Geschichte von Emil Sinclairs Jugend,Hermann Hesse,4.12,3518367064,9.78352E+12,ger,194,43967,1497
24863,Demian,Hermann Hesse-Stanley Appelbaum,4.12,486420426,9.78049E+12,mul,256,27,3
24865,The Ship Avenged,S.M. Stirling,4.06,671877666,9.78067E+12,eng,364,3155,28
24866,Dragon's Kin (Pern  #17),Anne McCaffrey-Todd McCaffrey,3.92,345462009,9.78035E+12,en-US,320,7951,182
24869,Lyon's Pride (The Tower and the Hive  #4),Anne McCaffrey,3.91,552139149,9.78055E+12,en-GB,347,7289,59
24870,The Masterharper of Pern (Pern  #15),Anne McCaffrey,4.23,552142743,9.78055E+12,eng,462,19438,214
24872,Freedom's Ransom (Catteni  #4),Anne McCaffrey,3.94,552149098,9.78055E+12,eng,367,3700,65
24873,Dragonflight (Pern: Dragonriders of Pern  #1),Anne McCaffrey-Dick Hill,4.1,1597379514,9.7816E+12,en-US,8,116,19
24875,House of Stairs,William Sleator,3.85,140345809,9.78014E+12,eng,176,3283,431
24878,Oddballs,William Sleator,3.88,140374388,9.78014E+12,eng,144,257,42
24880,Hell Phone,William Sleator,3.5,810954796,9.78081E+12,en-US,252,561,88
24881,The Beasties,William Sleator,3.84,141306394,9.78014E+12,eng,208,802,82
24884,The Duplicate,William Sleator,3.68,141304316,9.78014E+12,eng,154,476,40
24885,Strange Attractors,William Sleator,3.71,140345825,9.78014E+12,eng,176,226,7
24887,Parasite Pig (Interstellar Pig #2),William Sleator,3.63,142400866,9.78014E+12,en-US,224,347,29
24888,The Boy Who Couldn't Die,William Sleator,3.68,810987902,9.78081E+12,eng,161,1649,250
